"callsign","lat","lon","addr2"
"VA7CYR","48.453800","-123.337400","VICTORIA"
"VA7CYY","49.113400","-122.906700","DELTA"
"VA7CZ","49.173729","-121.946612","CHILLIWACK"
"VA7CZR","49.142190","-122.803717","SURREY"
"VA7DA","49.135000","-122.303900","CHILLIWACK"
"VA7DAA","49.416300","-124.654900","BOWSER"
"VA7DAB","48.418800","-123.327690","VICTORIA"
"VA7DAC","48.453800","-123.337400",""
"VA7DAD","49.835000","-119.615700","WEST KELOWNA"
"VA7DAG","49.248800","-123.000690","BURNABY"
"VA7DAM","49.352300","-123.115900","NORTH VANCOUVER"
"VA7DAN","49.247300","-123.209900","VANCOUVER"
"VA7DAP","49.275500","-123.128300","VANCOUVER"
"VA7DAR","49.229600","-122.891400","NEW WESTMINSTER"
"VA7DAS","49.599000","-119.690200","SUMMERLAND"
"VA7DAT","49.145600","-123.176500","RICHMOND"
"VA7DAV","49.213900","-123.134800",""
"VA7DAY","49.484300","-117.296400","NELSON"
"VA7DBC","50.879600","-119.463100","SORRENTO"
"VA7DBH","49.355500","-123.187290","WEST VANCOUVER"
"VA7DBL","52.133600","-122.149800","WILLIAMS LAKE"
"VA7DBM","49.496900","-119.598690","PENTICTON"
"VA7DBN","48.436100","-123.409700","VICTORIA"
"VA7DBW","49.680500","-124.979200","COURTENAY"
"VA7DBZ","49.245800","-122.773400","COQUITLAM"
"VA7DC","49.387500","-119.598400","KALEDEN"
"VA7DCA","49.322900","-124.324600","PARKSVILLE"
"VA7DCB","49.274300","-122.758200","COQUITLAM"
"VA7DCG","48.442300","-123.321600","VICTORIA"
"VA7DCM","48.587100","-123.432100","SAANICHTON"
"VA7DCO","49.322900","-124.324600","PARKSVILLE"
"VA7DCP","50.443100","-119.196200","ARMSTRONG"
"VA7DCW","49.267500","-122.976290","BURNABY"
"VA7DCX","49.370600","-115.301800","JAFFRAY"
"VA7DDA","49.322900","-124.324600","PARKSVILLE"
"VA7DDB","49.324200","-117.660200","CASTLEGAR"
"VA7DDC","49.021600","-119.468100","OSOYOOS"
"VA7DDD","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7DDR","48.480300","-123.497400","VICTORIA"
"VA7DDS","49.274300","-122.758200","COQUITLAM"
"VA7DDW","48.424900","-123.365100","VICTORIA"
"VA7DE","49.684400","-124.930300","COMOX"
"VA7DEA","49.186400","-123.113200","RICHMOND"
"VA7DEB","49.418100","-123.491690","GRANTHAMS LANDING"
"VA7DEC","49.343000","-119.576400","OKANAGAN FALLS"
"VA7DEE","49.243900","-123.040400","VANCOUVER"
"VA7DEG","49.103400","-122.654400","LANGLEY"
"VA7DEL","49.142900","-122.865500","SURREY"
"VA7DEN","48.463200","-123.366200","VICTORIA"
"VA7DEP","49.149400","-122.906700","DELTA"
"VA7DES","49.303400","-123.144800","VANCOUVER"
"VA7DEW","49.252500","-123.065290","VANCOUVER"
"VA7DF","48.783300","-123.699700","DUNCAN"
"VA7DFF","49.248600","-123.120200","VANCOUVER"
"VA7DFM","49.274300","-122.758200",""
"VA7DFX","49.285000","-123.132600",""
"VA7DG","50.258300","-119.266700","VERNON"
"VA7DGA","49.128800","-122.767000","SURREY"
"VA7DGB","50.669700","-120.325300","KAMLOOPS"
"VA7DGH","49.103400","-122.654400","LANGLEY"
"VA7DGL","49.229000","-122.951890","BURNABY"
"VA7DGR","49.324600","-123.118600","NORTH VANCOUVER"
"VA7DGS","49.962227","-125.226903","CAMPBELL RIVER"
"VA7DH","48.486900","-123.324700","VICTORIA"
"VA7DHC","48.377500","-123.730700","SOOKE"
"VA7DHG","50.708100","-120.381300","CHASE"
"VA7DHK","48.652700","-123.427890","SIDNEY"
"VA7DHM","53.952200","-122.760900","PRINCE GEORGE"
"VA7DI","49.197400","-122.489800","MAPLE RIDGE"
"VA7DIH","49.218200","-123.041100","VANCOUVER"
"VA7DIJ","49.685700","-124.995300","COURTENAY"
"VA7DIK","49.685700","-124.995300","COURTENAY"
"VA7DIL","48.453800","-123.337400","VICTORIA"
"VA7DIU","49.247800","-123.090500","VANCOUVER"
"VA7DIY","49.188000","-122.846000","SURREY"
"VA7DJ","49.002983","-122.630188","Langley"
"VA7DJA","48.446500","-123.510400","VICTORIA"
"VA7DJD","49.103400","-122.654400","LANGLEY"
"VA7DJI","49.023400","-123.061700","DELTA"
"VA7DJR","49.293600","-124.445500","COOMBS"
"VA7DJS","49.733300","-114.883300","SPARWOOD"
"VA7DJT","48.540000","-123.562500","MALAHAT"
"VA7DJW","49.256100","-122.856200","COQUITLAM"
"VA7DK","49.324000","-123.083800","NORTH VANCOUVER"
"VA7DKC","48.418800","-123.327690","VICTORIA"
"VA7DKG","49.243900","-123.040400","VANCOUVER"
"VA7DKK","49.219700","-124.001200","NANAIMO"
"VA7DKO","48.853333","-123.460000","Salt Spring Island"
"VA7DL","49.128800","-122.767000","SURREY"
"VA7DLB","49.103400","-122.654400","LANGLEY"
"VA7DLG","48.786200","-123.283900",""
"VA7DLM","49.098600","-116.510400","CRESTON"
"VA7DLP","49.033300","-118.431290","GRAND FORKS"
"VA7DLR","48.406000","-123.517700","VICTORIA"
"VA7DLY","49.268000","-123.168000","VANCOUVER"
"VA7DMC","49.272600","-123.007000","BURNABY"
"VA7DMF","51.613100","-120.115900","CLEARWATER"
"VA7DMH","49.884900","-119.414900","KELOWNA"
"VA7DMI","49.142900","-122.865500","SURREY"
"VA7DMJ","50.669700","-120.325300","KAMLOOPS"
"VA7DML","50.258300","-119.266700","VERNON"
"VA7DMM","49.315700","-122.744690","COQUITLAM"
"VA7DMO","48.436400","-123.358000","VICTORIA"
"VA7DMP","49.839600","-119.444900","KELOWNA"
"VA7DMR","49.884900","-119.414900","SICAMOUS"
"VA7DMS","49.259100","-122.559200",""
"VA7DMT","49.274300","-122.758200","PORT COQUITLAM"
"VA7DMV","49.225500","-123.068100","VANCOUVER"
"VA7DMX","49.243900","-123.040400","VANCOUVER"
"VA7DMY","49.038200","-122.827400","SURREY"
"VA7DNA","49.272600","-123.007000","COQUITLAM"
"VA7DND","49.248800","-123.000690","BURNABY"
"VA7DNO","49.186400","-123.113200","RICHMOND"
"VA7DNR","49.229000","-122.951890","VERNON"
"VA7DO","49.322900","-124.324600","PARKSVILLE"
"VA7DOA","48.595300","-123.540200","SHAWNIGAN LAKE"
"VA7DOC","48.377500","-123.730700","SOOKE"
"VA7DOD","49.133600","-123.114300","RICHMOND"
"VA7DOE","49.128800","-122.767000","SURREY"
"VA7DOG","49.262200","-123.092800","VANCOUVER"
"VA7DOR","49.024900","-123.083400",""
"VA7DOT","49.285000","-123.132600","VANCOUVER"
"VA7DOV","49.149800","-123.977000","NANAIMO"
"VA7DP","49.496900","-119.598690","PENTICTON"
"VA7DPC","49.885100","-119.489200","KELOWNA"
"VA7DPD","49.247100","-123.109100","VANCOUVER"
"VA7DPM","48.488300","-123.410790","VICTORIA"
"VA7DPR","49.267200","-123.200400","VANCOUVER"
"VA7DQ","49.162000","-123.175500","RICHMOND"
"VA7DR","48.834611","-123.484611","SALT SPRING ISLAND"
"VA7DRA","53.876900","-122.803600","PRINCE GEORGE"
"VA7DRD","49.207236","-122.577107","MAPLE RIDGE"
"VA7DRE","49.274300","-122.758200","COQUITLAM"
"VA7DRF","49.149400","-122.906700","DELTA"
"VA7DRK","48.488300","-123.410790","VICTORIA"
"VA7DRR","49.885100","-119.489200","KELOWNA"
"VA7DRS","49.274300","-122.758200","PORT COQUITLAM"
"VA7DRT","48.559700","-124.398100","PORT RENFREW"
"VA7DRU","50.258300","-119.266700","VERNON"
"VA7DRY","49.247800","-123.090500","VANCOUVER"
"VA7DS","48.463200","-123.366200","VICTORIA"
"VA7DSA","49.229600","-122.891400","NEW WESTMINSTER"
"VA7DSC","49.248800","-123.000690","LAZO"
"VA7DSS","49.680500","-124.979200","NEW WESTMINSTER"
"VA7DST","49.213000","-123.096300","VANCOUVER"
"VA7DT","49.322900","-124.324600","PARKSVILLE"
"VA7DTA","49.162000","-123.175500","RICHMOND"
"VA7DU","49.355500","-123.187290","WEST VANCOUVER"
"VA7DUG","49.218200","-123.041100","VANCOUVER"
"VA7DUV","49.229600","-122.891400","NEW WESTMINSTER"
"VA7DV","49.245800","-122.773400","COQUITLAM"
"VA7DVD","49.183100","-123.050100","RICHMOND"
"VA7DVR","48.989342","-123.692837","THETIS ISLAND"
"VA7DW","48.652700","-123.427890","NORTH SAANICH"
"VA7DWB","49.285000","-123.132600","VANCOUVER"
"VA7DWC","49.233400","-124.799800","PORT ALBERNI"
"VA7DWD","49.038200","-122.827400","SURREY"
"VA7DWH","49.346600","-123.099700","NORTH VANCOUVER"
"VA7DWK","49.212500","-122.917590","NEW WESTMINSTER"
"VA7DWL","51.627900","-119.821100","VAVENBY"
"VA7DWM","48.436100","-123.409700",""
"VA7DWN","52.133600","-122.149800","WILLIAMS LAKE"
"VA7DWS","49.262200","-123.092800","VANCOUVER"
"VA7DX","49.275500","-123.128300","VANCOUVER"
"VA7DXF","48.446500","-123.510400","VICTORIA"
"VA7DXR","49.645000","-124.960000","COURTENAY"
"VA7DY","49.243900","-123.040400","VANCOUVER"
"VA7DYC","49.213000","-123.096300","VANCOUVER"
"VA7DZ","48.414500","-123.361400","VICTORIA"
"VA7EA","50.258300","-119.266700","VERNON"
"VA7EAO","49.256100","-122.856200","COQUITLAM"
"VA7EAR","49.183000","-123.974990","NANAIMO"
"VA7EAS","48.890800","-123.539800","SALT SPRING ISLAND"
"VA7EBY","48.406000","-123.517700","VICTORIA"
"VA7ECB","49.162000","-123.175500","RICHMOND"
"VA7ECC","50.258300","-119.266700","VERNON"
"VA7ECL","49.262200","-123.092800","VANCOUVER"
"VA7ECM","49.274300","-122.758200","PORT COQUITLAM"
"VA7ECO","49.274300","-122.758200","PORT COQUITLAM"
"VA7ECT","48.783300","-123.699700","DUNCAN"
"VA7ED","50.709500","-127.415800","PORT HARDY"
"VA7EDC","49.272600","-123.007000","BURNABY"
"VA7EDE","49.352500","-124.446900","QUALICUM BEACH"
"VA7EDG","49.899600","-118.249300","EDGEWOOD"
"VA7EDK","49.248600","-123.120200","VANCOUVER"
"VA7EDP","49.464500","-116.756300","BOSWELL"
"VA7EDR","49.772900","-123.147000","BRACKENDALE"
"VA7EDS","49.884900","-119.414900","KELOWNA"
"VA7EDY","49.496900","-119.598690","PENTICTON"
"VA7EE","54.049700","-128.550700","KITIMAT"
"VA7EEE","49.839600","-119.444900",""
"VA7EEK","49.243900","-123.040400","VANCOUVER"
"VA7EF","50.971100","-119.171600","ANGLEMONT"
"VA7EFL","59.583800","-133.699700","ATLIN"
"VA7EFP","49.274300","-122.758200","COQUITLAM"
"VA7EGH","50.708100","-120.381300","KAMLOOPS"
"VA7EH","54.342000","-130.265800","PRINCE RUPERT"
"VA7EHH","49.272600","-123.007000",""
"VA7EHS","48.652700","-123.427890","CHILLIWACK"
"VA7EI","49.835000","-119.615700","WEST KELOWNA"
"VA7EIT","49.276200","-123.066700","VANCOUVER"
"VA7EJ","52.133600","-122.149800","Langley"
"VA7EJH","48.474000","-123.311800","VICTORIA"
"VA7EKE","49.229800","-122.609700","MAPLE RIDGE"
"VA7EL","49.267500","-122.976290","BURNABY"
"VA7ELE","49.835000","-119.615700","WEST KELOWNA"
"VA7ELF","49.230900","-122.998090","BURNABY"
"VA7ELG","49.272600","-123.007000","BURNABY"
"VA7ELK","49.296700","-122.845690","PORT MOODY"
"VA7ELL","48.641600","-123.548900","MILL BAY"
"VA7ELS","50.699800","-119.282790","SALMON ARM"
"VA7ELY","49.243900","-123.040400","VANCOUVER"
"VA7EMA","49.778700","-119.741000","KELOWNA"
"VA7EMC","48.406000","-123.517700","VICTORIA"
"VA7EME","48.474000","-123.311800","VICTORIA"
"VA7EMF","49.103400","-122.654400","LANGLEY"
"VA7EMG","49.133600","-123.114300","RICHMOND"
"VA7EMK","48.993100","-123.821700","LADYSMITH"
"VA7EMM","49.500600","-115.766700","CRANBROOK"
"VA7EMO","49.346600","-123.099700","NORTH VANCOUVER"
"VA7EMP","49.346600","-123.099700","NORTH VANCOUVER"
"VA7EMR","54.229500","-125.758100","BURNS LAKE"
"VA7EMT","49.267200","-123.200400",""
"VA7EN","49.229000","-122.951890","BURNABY"
"VA7END","48.783300","-123.699700","DUNCAN"
"VA7ENG","49.103400","-122.654400","LANGLEY"
"VA7ENN","50.648800","-119.196600","CANOE"
"VA7ENT","52.133600","-122.149800","WILLIAMS LAKE"
"VA7EOC","49.276800","-123.039100","VANCOUVER"
"VA7EP","49.248800","-123.000690","BURNABY"
"VA7EPM","49.243900","-123.040400","VANCOUVER"
"VA7EPP","48.414500","-123.361400","VICTORIA"
"VA7EPS","49.038200","-122.827400","SURREY"
"VA7ER","49.082900","-116.451300","CANYON"
"VA7ERL","48.652700","-123.427890","VICTORIA"
"VA7ERR","49.277657","-124.317317","HONEYMOON BAY"
"VA7ERS","49.352300","-123.115900","NORTH VANCOUVER"
"VA7ERW","49.274300","-122.758200","COQUITLAM"
"VA7ES","55.693600","-121.596000","CHETWYND"
"VA7ESC","49.213000","-123.096300","VANCOUVER"
"VA7ESD","49.252500","-123.065290","VANCOUVER"
"VA7ESE","54.517200","-128.608000","THORNHILL"
"VA7ESF","48.377500","-123.730700","SOOKE"
"VA7ESP","48.463200","-123.366200","VICTORIA"
"VA7ESS","49.322900","-124.324600","PARKSVILLE"
"VA7ET","49.659134","-124.464842","GILLIES BAY"
"VA7ETC","49.430500","-123.650090","ROBERTS CREEK"
"VA7ETO","50.443100","-119.196200","ARMSTRONG"
"VA7ETS","48.474000","-123.311800","VICTORIA"
"VA7EV","48.406000","-123.517700","VICTORIA"
"VA7EVA","49.184100","-119.549890","OLIVER"
"VA7EVE","49.276800","-123.039100","VANCOUVER"
"VA7EVJ","49.247800","-123.090500","VANCOUVER"
"VA7EVO","49.218200","-123.041100","VANCOUVER"
"VA7EW","49.229800","-122.609700","MAPLE RIDGE"
"VA7EWD","48.832500","-124.049600","LAKE COWICHAN"
"VA7EWP","48.463200","-123.366200","VICTORIA"
"VA7EX","48.783300","-123.699700",""
"VA7EY","49.166380","-123.974060","NANAIMO"
"VA7EYE","52.133600","-122.149800","WILLIAMS LAKE"
"VA7EZ","49.219700","-124.001200","NANAIMO"
"VA7FA","48.652700","-123.427890","NORTH SAANICH"
"VA7FAB","49.138341","-122.819595",""
"VA7FAQ","49.254100","-123.146190","VANCOUVER"
"VA7FAR","49.263200","-123.239200","VANCOUVER"
"VA7FB","49.488000","-124.808000","FANNY BAY"
"VA7FBI","49.341200","-123.201400","WEST VANCOUVER"
"VA7FC","49.678327","-124.993427","COURTENAY"
"VA7FCM","49.884900","-119.414900","KELOWNA"
"VA7FE","48.418800","-123.327690",""
"VA7FEA","49.262200","-123.092800","VANCOUVER"
"VA7FET","49.128800","-122.767000","SURREY"
"VA7FEW","49.320500","-123.056700","NORTH VANCOUVER"
"VA7FEY","49.349400","-123.047400","NORTH VANCOUVER"
"VA7FEZ","49.496900","-119.598690","PENTICTON"
"VA7FF","49.324200","-117.660200","CASTLEGAR"
"VA7FFF","49.324200","-117.660200","CASTLEGAR"
"VA7FFK","50.499600","-120.799100","LOGAN LAKE"
"VA7FHD","49.209000","-119.817700","KEREMEOS"
"VA7FHW","54.229500","-125.758100","BURNS LAKE"
"VA7FIF","50.217000","-126.548000","WOSS"
"VA7FII","49.296700","-122.845690","COQUITLAM"
"VA7FIT","48.436400","-123.358000","VICTORIA"
"VA7FIX","49.835000","-119.615700","WESTBANK"
"VA7FJE","49.269100","-122.686100","MAPLE RIDGE"
"VA7FJF","50.584300","-127.095900","PORT MCNEILL"
"VA7FK","49.175700","-121.930100","CHILLIWACK"
"VA7FL","49.232000","-123.089900","VANCOUVER"
"VA7FLB","54.229500","-125.758100","BURNS LAKE"
"VA7FLI","48.442300","-123.321600","VICTORIA"
"VA7FLR","49.183500","-121.800100","ROSEDALE"
"VA7FLT","50.552900","-119.141600","ENDERBY"
"VA7FLY","54.229500","-125.758100","BURNS LAKE"
"VA7FM","49.197400","-122.489800","MAPLE RIDGE"
"VA7FMB","49.247800","-123.090500","VANCOUVER"
"VA7FMC","49.212500","-122.917590","NEW WESTMINSTER"
"VA7FMO","49.024900","-123.083400","DELTA"
"VA7FNG","49.599000","-119.690200","SUMMERLAND"
"VA7FO","49.023400","-123.061700","DELTA"
"VA7FOC","49.778700","-119.741000","PEACHLAND"
"VA7FOS","48.453800","-123.337400","VICTORIA"
"VA7FOX","49.272600","-123.007000","Surrey"
"VA7FQ","49.051600","-122.276400","ABBOTSFORD"
"VA7FR","49.051600","-122.276400","ABBOTSFORD"
"VA7FRD","48.463200","-123.366200","VICTORIA"
"VA7FRE","49.078600","-123.073500","DELTA"
"VA7FRM","49.303400","-123.144800","VANCOUVER"
"VA7FRO","49.332800","-123.026300","NORTH VANCOUVER"
"VA7FS","49.042000","-118.214900","NANAIMO"
"VA7FSH","49.276800","-123.039100","VANCOUVER"
"VA7FSS","49.133600","-123.114300","RICHMOND"
"VA7FT","48.405859","-123.704693","SOOKE"
"VA7FTR","50.216700","-119.200200","COLDSTREAM"
"VA7FU","49.103400","-122.654400","LANGLEY"
"VA7FUK","48.783300","-123.699700","DUNCAN"
"VA7FUN","50.258300","-119.266700","VERNON"
"VA7FUR","49.213000","-123.096300","VANCOUVER"
"VA7FV","49.233400","-124.799800","PORT ALBERNI"
"VA7FVR","49.161694","-122.640925","LANGLEY"
"VA7FW","49.232000","-123.089900","VANCOUVER"
"VA7FWD","49.133600","-123.114300","RICHMOND"
"VA7FWK","49.274300","-122.758200","PORT COQUITLAM"
"VA7FWM","54.516700","-128.608000","TERRACE"
"VA7FX","49.274300","-122.758200",""
"VA7FXJ","49.149400","-122.906700",""
"VA7FXU","49.275500","-123.128300","VANCOUVER"
"VA7FXY","48.652700","-123.427890","SIDNEY"
"VA7FYA","50.669700","-120.325300","KAMLOOPS"
"VA7FYH","49.355500","-123.187290","WEST VANCOUVER"
"VA7FYR","48.377500","-123.730700",""
"VA7FYS","49.355500","-123.187290","WEST VANCOUVER"
"VA7FZX","49.263200","-123.239200","VANCOUVER"
"VA7GAC","49.267200","-123.200400","VANCOUVER"
"VA7GAL","49.303400","-123.144800","VANCOUVER"
"VA7GAM","49.407800","-123.506600","GIBSONS"
"VA7GAN","50.709500","-127.415800","PORT HARDY"
"VA7GAP","49.352300","-123.115900","NORTH VANCOUVER"
"VA7GAR","50.949500","-119.349400","CELISTA"
"VA7GB","50.258300","-119.266700","VERNON"
"VA7GBM","50.708100","-120.381300","KAMLOOPS"
"VA7GBU","50.258300","-119.266700","VERNON"
"VA7GC","49.624804","-123.993755","MADEIRA PARK"
"VA7GCM","49.184100","-119.549890","OLIVER"
"VA7GCY","49.248600","-123.120200","VANCOUVER"
"VA7GD","49.267500","-122.976290","BURNABY"
"VA7GDA","49.171700","-121.951200","CHILLIWACK"
"VA7GDC","49.128800","-122.767000","SURREY"
"VA7GDH","49.188000","-122.846000","SURREY"
"VA7GDP","50.258300","-119.266700","VERNON"
"VA7GEB","49.233400","-124.799800","PORT ALBERNI"
"VA7GEM","49.351600","-123.076500","NORTH VANCOUVER"
"VA7GEN","49.274300","-122.758200","PORT COQUITLAM"
"VA7GEO","49.500600","-115.766700","CRANBROOK"
"VA7GEP","49.235900","-123.149000","VANCOUVER"
"VA7GER","49.599000","-119.690200","SUMMERLAND"
"VA7GET","53.952200","-122.760900","PRINCE GEORGE"
"VA7GF","49.044970","-118.484410","GRAND FORKS"
"VA7GFB","49.183800","-119.750690","CAWSTON"
"VA7GFZ","49.239400","-122.853200","COQUITLAM"
"VA7GGG","48.442300","-123.321600","VICTORIA"
"VA7GGJ","48.474000","-123.311800","VICTORIA"
"VA7GGM","49.988900","-125.236800","CAMPBELL RIVER"
"VA7GGR","48.652700","-123.427890","SIDNEY"
"VA7GGW","48.424900","-123.365100","VICTORIA"
"VA7GH","49.219700","-124.001200","NANAIMO"
"VA7GHF","49.251600","-123.168400","VANCOUVER"
"VA7GHS","49.256100","-122.856200","COQUITLAM"
"VA7GHW","49.839600","-119.444900","KELOWNA"
"VA7GIT","49.251600","-123.168400","VANCOUVER"
"VA7GIZ","49.103400","-122.654400",""
"VA7GJ","49.172974","-122.899319","DELTA"
"VA7GJM","49.229800","-122.609700","MAPLE RIDGE"
"VA7GJS","53.876900","-122.803600","PRINCE GEORGE"
"VA7GK","49.170800","-122.732900",""
"VA7GKM","49.267200","-123.200400","VANCOUVER"
"VA7GKN","49.103400","-122.654400","LANGLEY"
"VA7GLB","50.832600","-118.999500","SICAMOUS"
"VA7GLE","49.133600","-123.114300","RICHMOND"
"VA7GLH","53.876900","-122.803600","PRINCE GEORGE"
"VA7GLK","49.128800","-122.767000","SURREY"
"VA7GLL","49.161275","-122.236952","MISSION"
"VA7GLO","49.322900","-124.324600","NANOOSE BAY"
"VA7GLU","49.229000","-122.951890","BURNABY"
"VA7GM","49.685700","-124.995300","COURTENAY"
"VA7GMA","49.113400","-122.906700","Nelson"
"VA7GMC","49.835000","-119.615700","WEST KELOWNA"
"VA7GME","48.474000","-123.311800","VICTORIA"
"VA7GMM","49.024900","-123.083400","DELTA"
"VA7GMY","49.233400","-124.799800","PORT ALBERNI"
"VA7GNW","49.239400","-122.853200","COQUITLAM"
"VA7GO","48.456109","-123.325107","VICTORIA"
"VA7GOD","50.443100","-119.196200","ARMSTRONG"
"VA7GON","49.213900","-123.134800","VANCOUVER"
"VA7GOO","48.587100","-123.432100","BRENTWOOD BAY"
"VA7GOR","49.229800","-122.609700","MAPLE RIDGE"
"VA7GP","49.182700","-122.880500","SURREY"
"VA7GPD","49.190500","-122.810900","SURREY"
"VA7GPS","49.885100","-119.489200","KELOWNA"
"VA7GR","49.230900","-122.998090","BURNABY"
"VA7GRB","50.699800","-119.282790","SALMON ARM"
"VA7GRC","48.474000","-123.311800","VICTORIA"
"VA7GRE","49.182700","-122.880500","SURREY"
"VA7GRM","49.128800","-122.767000","SURREY"
"VA7GRO","49.277300","-123.113200","VANCOUVER"
"VA7GRV","56.250700","-120.849400","FORT ST. JOHN"
"VA7GRY","49.352500","-124.446900","QUALICUM BEACH"
"VA7GRZ","50.258300","-119.266700","VERNON"
"VA7GS","49.885100","-119.489200","KELOWNA"
"VA7GSB","49.054800","-122.321600","ABBOTSFORD"
"VA7GSD","48.652700","-123.427890","NORTH SAANICH"
"VA7GSM","49.247800","-123.090500","VANCOUVER"
"VA7GTR","49.243900","-123.040400","VANCOUVER"
"VA7GTS","50.258300","-119.266700","VERNON"
"VA7GTX","49.219700","-124.001200","NANAIMO"
"VA7GUN","52.982100","-122.502600","PENTICTON"
"VA7GUS","49.496900","-119.598690","PENTICTON"
"VA7GUY","49.257900","-123.131200","VANCOUVER"
"VA7GV","49.343000","-119.576400","OKANAGAN FALLS"
"VA7GW","50.708100","-120.381300","KAMLOOPS"
"VA7GWK","49.248800","-123.000690","BURNABY"
"VA7GWL","49.407800","-123.506600","GIBSONS"
"VA7GWS","52.982100","-122.502600","QUESNEL"
"VA7GX","49.235900","-123.149000","VANCOUVER"
"VA7GYL","49.243900","-123.040400","VANCOUVER"
"VA7GYM","49.219700","-124.001200","Tobiano"
"VA7HAA","49.252500","-123.065290","VANCOUVER"
"VA7HAD","49.133600","-123.114300","RICHMOND"
"VA7HAE","49.219700","-124.001200","NANAIMO"
"VA7HAH","49.256100","-122.856200","BURNABY"
"VA7HAI","49.162000","-123.175500","RICHMOND"
"VA7HAK","49.324000","-123.083800","NORTH VANCOUVER"
"VA7HAL","52.133600","-122.149800","WILLIAMS LAKE"
"VA7HAM","50.785800","-119.334800","TAPPEN"
"VA7HAR","49.162000","-123.175500","RICHMOND"
"VA7HAS","49.277818","-122.872800","PORT MOODY"
"VA7HAT","49.047100","-122.241100","ABBOTSFORD"
"VA7HAU","49.231500","-122.929190","BURNABY"
"VA7HAW","48.652700","-123.427890","NORTH SAANICH"
"VA7HAY","49.254100","-123.146190","VANCOUVER"
"VA7HB","49.190500","-122.810900","SURREY"
"VA7HBC","49.260500","-123.060190","VANCOUVER"
"VA7HBZ","49.103400","-122.654400","LANGLEY"
"VA7HCN","52.133600","-122.149800","WILLIAMS LAKE"
"VA7HD","49.229000","-122.951890","BURNABY"
"VA7HEP","48.480300","-123.497400","VICTORIA"
"VA7HEW","48.652700","-123.427890","SIDNEY"
"VA7HF","50.785800","-119.334800","TAPPEN"
"VA7HG","49.022200","-122.800290","WHITE ROCK"
"VA7HGB","48.446500","-123.510400","VICTORIA"
"VA7HGW","49.232000","-123.089900","VANCOUVER"
"VA7HI","54.516700","-128.608000","TERRACE"
"VA7HIB","49.680500","-124.979200","COURTENAY"
"VA7HIL","49.149800","-123.977000","NANAIMO"
"VA7HIP","48.652700","-123.427890","NORTH SAANICH"
"VA7HJC","49.341600","-123.262200","WEST VANCOUVER"
"VA7HJR","50.832600","-118.999500","SICAMOUS"
"VA7HK","49.307525","-122.783504","COQUITLAM"
"VA7HKS","49.183100","-123.050100","RICHMOND"
"VA7HKY","49.188000","-122.846000","SURREY"
"VA7HLD","49.022200","-122.800290","WHITE ROCK"
"VA7HLK","48.652700","-123.427890","SIDNEY"
